timestamp_ms,frametime_ms,fps
1757235351607,8.161,122.53
1757235351615,8.221,121.64
1757235351624,8.637,115.78
1757235351632,8.155,122.63
1757235351641,9.301,107.51
1757235351649,7.714,129.63
1757235351658,8.269,120.94
1757235351666,8.224,121.60
1757235351674,8.556,116.88
1757235351682,8.176,122.30
1757235351692,9.232,108.32
1757235351699,7.614,131.33
1757235351708,8.416,118.82
1757235351716,8.083,123.72
1757235351724,8.240,121.35
1757235351732,8.391,119.18
1757235351741,9.058,110.40
1757235351749,7.612,131.37
1757235351757,8.230,121.50
1757235351765,8.277,120.82
1757235351774,8.985,111.30
1757235351783,8.334,119.99
1757235351792,9.092,109.98
1757235351800,7.687,130.09
1757235351808,8.327,120.10
1757235351816,8.424,118.71
1757235351824,8.163,122.50
1757235351834,9.498,105.28
1757235351843,8.685,115.14
1757235351850,7.655,130.64
1757235351859,8.849,113.01
1757235351867,8.309,120.36
1757235351876,8.362,119.58
1757235351884,8.670,115.34
1757235351893,9.028,110.76
1757235351901,7.721,129.51
1757235351910,8.381,119.31
1757235351918,8.455,118.27
1757235351926,8.244,121.30
1757235351935,8.726,114.60
1757235351944,8.637,115.78
1757235351951,7.678,130.25
1757235351960,8.318,120.23
1757235351968,8.575,116.62
1757235351977,8.049,124.24
1757235351985,8.632,115.85
1757235351994,8.979,111.37
1757235352001,7.767,128.75
1757235352010,8.239,121.37
1757235352018,8.466,118.12
1757235352027,8.242,121.32
1757235352035,8.467,118.10
1757235352044,9.254,108.06
1757235352055,10.273,97.35
1757235352062,7.326,136.51
1757235352070,8.692,115.05
1757235352079,8.277,120.81
1757235352087,8.203,121.91
1757235352096,9.803,102.01
1757235352104,6.941,144.07
1757235352112,8.397,119.09
1757235352121,8.560,116.82
1757235352130,8.157,122.60
1757235352137,8.417,118.81
1757235352147,9.465,105.65
1757235352155,7.726,129.44
1757235352167,11.693,85.52
1757235352172,4.999,200.06
1757235352179,8.267,120.96
1757235352188,8.272,120.89
1757235352198,10.119,98.82
1757235352204,6.646,150.48
1757235352213,8.237,121.40
1757235352221,8.367,119.51
1757235352229,8.237,121.41
1757235352237,8.407,118.94
1757235352247,9.352,106.92
1757235352255,7.514,133.09
1757235352263,8.161,122.54
1757235352271,8.426,118.67
1757235352279,8.276,120.83
1757235352288,8.510,117.51
1757235352297,9.078,110.16
1757235352305,7.753,128.99
1757235352313,8.359,119.63
1757235352321,8.115,123.22
1757235352330,8.350,119.76
1757235352338,8.504,117.59
1757235352348,9.089,110.03
1757235352355,7.624,131.16
1757235352363,8.354,119.71
1757235352372,8.245,121.28
1757235352380,8.552,116.93
1757235352388,8.181,122.24
1757235352398,9.453,105.78
1757235352404,7.518,133.01
1757235352414,8.660,115.48
1757235352422,8.136,122.90
1757235352431,9.290,107.64
1757235352440,8.944,111.81
1757235352448,7.553,132.40
1757235352457,8.818,113.40
1757235352465,8.140,122.85
1757235352473,8.565,116.75
1757235352481,8.327,120.09
1757235352491,9.137,109.44
1757235352499,8.214,121.74
1757235352508,8.340,119.90
1757235352516,8.663,115.43
1757235352524,8.516,117.42
1757235352533,8.214,121.74
1757235352542,9.013,110.96
1757235352550,8.004,124.93
1757235352558,8.493,117.75
1757235352567,8.146,122.77
1757235352575,8.439,118.50
1757235352583,8.226,121.57
1757235352592,9.209,108.59
1757235352600,7.481,133.67
1757235352608,8.311,120.33
1757235352616,8.347,119.81
1757235352624,8.574,116.63
1757235352633,8.501,117.63
1757235352642,9.288,107.67
1757235352651,7.735,129.28
1757235352659,7.958,125.66
1757235352667,8.451,118.33
1757235352676,9.107,109.81
1757235352684,8.324,120.14
1757235352694,9.547,104.75
1757235352702,7.758,128.90
1757235352710,8.295,120.56
1757235352719,9.285,107.70
1757235352728,8.488,117.81
1757235352736,8.357,119.66
1757235352747,10.386,96.28
1757235352754,7.241,138.11
1757235352762,8.304,120.42
1757235352771,8.712,114.79
1757235352778,7.953,125.73
1757235352787,8.385,119.27
1757235352796,9.064,110.33
1757235352804,7.581,131.92
1757235352812,8.315,120.26
1757235352821,9.110,109.77
1757235352830,8.368,119.51
1757235352838,8.312,120.31
1757235352847,9.110,109.77
1757235352854,7.608,131.45
1757235352863,8.292,120.60
1757235352871,8.331,120.03
1757235352880,8.332,120.01
1757235352888,8.370,119.48
1757235352897,9.153,109.26
1757235352904,7.590,131.75
1757235352913,8.545,117.03
1757235352921,8.335,119.98
1757235352930,8.506,117.57
1757235352938,8.174,122.34
1757235352947,9.179,108.94
1757235352954,7.511,133.14
1757235352963,8.644,115.69
1757235352972,8.474,118.01
1757235352981,9.024,110.81
1757235352991,10.164,98.39
1757235352999,7.194,139.01
1757235353007,9.015,110.93
1757235353016,8.757,114.20
1757235353025,8.338,119.94
1757235353033,8.354,119.70
1757235353042,9.135,109.47
1757235353049,7.541,132.62
1757235353058,8.349,119.78
1757235353066,8.502,117.63
1757235353074,8.224,121.59
1757235353083,8.344,119.85
1757235353092,9.135,109.46
1757235353099,7.542,132.59
1757235353108,8.315,120.27
1757235353116,8.532,117.20
1757235353125,9.146,109.33
1757235353134,8.819,113.39
1757235353143,8.913,112.20
1757235353151,7.557,132.32
1757235353159,8.420,118.76
1757235353168,8.541,117.08
1757235353176,8.387,119.23
1757235353184,8.294,120.57
1757235353194,9.338,107.09
1757235353201,7.405,135.04
1757235353210,9.236,108.28
1757235353219,8.293,120.58
1757235353228,8.410,118.91
1757235353236,8.684,115.15
1757235353245,9.264,107.95
1757235353253,7.815,127.95
1757235353261,8.060,124.07
1757235353270,8.323,120.16
1757235353278,8.368,119.50
1757235353286,8.360,119.62
1757235353296,9.806,101.98
1757235353303,7.353,135.99
1757235353311,8.046,124.29
1757235353319,8.373,119.43
1757235353328,8.324,120.14
1757235353336,8.332,120.02
1757235353346,9.151,109.27
1757235353354,7.978,125.34
1757235353361,8.168,122.43
1757235353370,8.520,117.37
1757235353379,8.502,117.62
1757235353387,8.872,112.71
1757235353397,9.532,104.91
1757235353404,7.036,142.12
1757235353412,8.383,119.29
1757235353422,9.282,107.73
1757235353429,7.825,127.79
1757235353437,8.038,124.42
1757235353447,9.209,108.59
1757235353454,7.572,132.07
1757235353462,8.222,121.63
1757235353471,8.560,116.83
1757235353480,8.381,119.32
1757235353488,8.322,120.16
1757235353497,9.501,105.25
1757235353505,7.274,137.48
1757235353513,8.298,120.51
1757235353521,8.346,119.82
1757235353530,8.267,120.97
1757235353538,8.502,117.62
1757235353547,9.130,109.53
1757235353555,7.465,133.97
1757235353563,8.456,118.25
1757235353571,8.419,118.78
1757235353580,8.246,121.28
1757235353588,8.364,119.56
1757235353598,9.626,103.89
1757235353604,7.168,139.51
1757235353613,8.759,114.17
1757235353622,8.431,118.61
1757235353631,8.576,116.61
1757235353639,8.118,123.18
1757235353648,9.192,108.79
1757235353656,7.588,131.79
1757235353664,8.318,120.22
1757235353672,8.212,121.78
1757235353681,9.141,109.39
1757235353691,9.202,108.67
1757235353698,7.541,132.61
1757235353707,8.368,119.51
1757235353715,8.337,119.95
1757235353723,8.389,119.21
1757235353731,8.177,122.30
1757235353741,10.373,96.41
1757235353749,7.178,139.31
1757235353757,8.745,114.35
1757235353766,8.561,116.81
1757235353774,8.405,118.98
1757235353783,8.314,120.28
1757235353792,9.651,103.62
1757235353800,7.030,142.25
1757235353808,8.443,118.45
1757235353816,8.231,121.50
1757235353824,8.397,119.10
1757235353834,9.335,107.13
1757235353843,9.113,109.73
1757235353850,7.417,134.82
1757235353859,8.337,119.94
1757235353867,8.353,119.72
1757235353876,8.305,120.41
1757235353883,8.330,120.05
1757235353893,9.158,109.19
1757235353901,7.648,130.76
1757235353909,8.228,121.53
1757235353918,8.903,112.32
1757235353927,8.445,118.42
1757235353934,8.244,121.30
1757235353943,9.159,109.18
1757235353951,7.500,133.34
1757235353959,8.333,120.01
1757235353968,8.438,118.51
1757235353977,8.699,114.96
1757235353985,8.299,120.50
1757235353994,9.155,109.23
1757235354002,7.880,126.90
1757235354010,8.266,120.97
1757235354019,8.315,120.26
1757235354027,8.333,120.01
1757235354035,8.325,120.12
1757235354045,10.121,98.81
1757235354053,7.542,132.60
1757235354061,8.321,120.18
1757235354071,9.277,107.79
1757235354079,8.107,123.35
1757235354087,8.323,120.15
1757235354096,9.136,109.45
1757235354104,7.504,133.26
1757235354112,8.337,119.94
1757235354120,8.335,119.97
1757235354129,8.776,113.95
1757235354138,8.671,115.33
1757235354148,9.524,105.00
1757235354155,7.557,132.33
1757235354163,8.274,120.86
1757235354172,8.711,114.80
1757235354179,7.943,125.90
1757235354188,8.343,119.86
1757235354197,9.443,105.90
1757235354205,7.518,133.01
1757235354214,9.036,110.67
1757235354222,8.710,114.81
1757235354231,8.493,117.75
1757235354242,10.351,96.61
1757235354249,7.043,141.98
1757235354257,9.058,110.40
1757235354266,8.308,120.37
1757235354274,8.359,119.63
1757235354282,8.307,120.38
1757235354292,9.431,106.03
1757235354299,7.646,130.79
1757235354308,8.216,121.72
1757235354316,8.431,118.61
1757235354325,8.373,119.43
1757235354334,9.171,109.03
1757235354343,9.525,104.98
1757235354351,7.522,132.94
1757235354359,8.330,120.04
1757235354367,8.315,120.26
1757235354377,8.969,111.50
1757235354385,8.339,119.92
1757235354394,9.220,108.47
1757235354401,7.513,133.10
1757235354410,8.320,120.20
1757235354419,8.415,118.83
1757235354427,8.334,119.99
1757235354435,8.454,118.29
1757235354445,9.779,102.27
1757235354453,8.687,115.12
1757235354460,6.672,149.89
1757235354469,8.516,117.42
1757235354478,9.375,106.67
1757235354486,7.940,125.94
1757235354495,9.134,109.48
1757235354504,8.567,116.73
1757235354510,7.049,141.87
1757235354519,8.675,115.28
1757235354527,7.467,133.92
1757235354534,8.199,121.97
1757235354544,9.861,101.41
1757235354552,6.970,143.47
1757235354560,8.287,120.67
1757235354569,8.879,112.63
1757235354578,8.550,116.97
1757235354586,8.623,115.97
1757235354597,9.977,100.23
1757235354604,7.407,135.01
1757235354612,8.307,120.38
1757235354620,8.344,119.85
1757235354629,9.114,109.73
1757235354638,8.335,119.98
1757235354647,9.109,109.79
1757235354654,7.616,131.30
1757235354663,8.284,120.72
1757235354671,8.289,120.65
1757235354680,8.343,119.86
1757235354688,8.375,119.41
1757235354697,9.576,104.43
1757235354705,7.358,135.90
1757235354713,8.471,118.06
1757235354721,8.586,116.46
1757235354730,8.425,118.69
1757235354740,9.034,110.70
1757235354749,9.309,107.42
1757235354756,7.106,140.73
1757235354763,7.726,129.43
1757235354772,8.299,120.50
1757235354780,8.509,117.52
1757235354789,8.260,121.06
1757235354798,9.203,108.66
1757235354805,7.623,131.19
1757235354813,8.268,120.95
1757235354821,8.246,121.28
1757235354830,8.330,120.05
1757235354838,8.177,122.30
1757235354848,9.144,109.36
1757235354854,7.678,130.24
1757235354863,8.222,121.63
1757235354872,8.453,118.30
1757235354880,8.313,120.29
1757235354888,8.363,119.58
1757235354898,9.151,109.27
1757235354905,7.555,132.36
1757235354913,8.300,120.48
1757235354922,8.314,120.28
1757235354930,8.490,117.79
1757235354938,8.195,122.03
1757235354948,9.115,109.71
1757235354955,7.525,132.90
1757235354963,8.255,121.14
1757235354972,8.416,118.82
1757235354980,8.195,122.03
1757235354988,8.367,119.51
1757235354998,9.090,110.01
1757235355005,7.621,131.22
1757235355014,9.006,111.04
1757235355022,8.573,116.64
1757235355031,8.289,120.64
1757235355039,8.326,120.11
1757235355049,9.213,108.54
1757235355056,7.627,131.11
1757235355064,8.460,118.20
1757235355072,8.154,122.63
1757235355081,8.220,121.66
1757235355090,8.546,117.02
1757235355098,8.926,112.03
1757235355107,7.937,126.00
1757235355114,7.930,126.10
1757235355123,8.331,120.04
1757235355131,8.545,117.02
1757235355140,8.214,121.74
1757235355148,9.215,108.52
1757235355157,7.715,129.62
1757235355165,8.605,116.21
1757235355173,7.960,125.63
1757235355181,8.600,116.29
1757235355191,9.538,104.84
1757235355198,7.307,136.85
1757235355207,8.302,120.46
1757235355214,8.466,118.11
1757235355223,8.215,121.73
1757235355232,9.422,106.14
1757235355242,8.835,113.18
1757235355249,7.629,131.09
1757235355258,8.482,117.89
1757235355266,8.362,119.58
1757235355274,8.592,116.39
1757235355283,8.208,121.83
1757235355292,9.300,107.53
1757235355302,9.771,102.35
1757235355310,7.593,131.70
1757235355318,8.793,113.73
1757235355326,8.411,118.90
1757235355335,8.081,123.75
1757235355344,8.907,112.28
1757235355350,6.994,142.99
1757235355360,9.208,108.61
1757235355368,8.048,124.26
1757235355376,8.263,121.02
1757235355385,8.628,115.91
1757235355393,8.546,117.01
1757235355400,7.177,139.33
1757235355409,8.435,118.55
1757235355417,8.052,124.20
1757235355425,8.465,118.13
1757235355434,8.629,115.88
1757235355445,10.727,93.22
1757235355452,7.092,141.01
1757235355461,9.683,103.28
1757235355470,8.424,118.70
1757235355479,8.342,119.87
1757235355487,8.318,120.22
1757235355496,9.266,107.92
1757235355504,8.120,123.15
1757235355512,7.864,127.16
1757235355520,8.510,117.51
1757235355529,8.152,122.67
1757235355537,8.330,120.04
1757235355547,10.053,99.47
1757235355554,7.696,129.94
1757235355562,8.131,122.98
1757235355571,8.351,119.75
1757235355580,8.648,115.64
1757235355588,8.080,123.77
1757235355597,9.692,103.18
1757235355605,7.046,141.93
1757235355613,8.658,115.50
1757235355622,9.122,109.63
1757235355631,8.528,117.26
1757235355640,8.327,120.09
1757235355648,9.557,104.63
1757235355656,7.317,136.66
1757235355665,8.353,119.71
1757235355673,8.240,121.35
1757235355681,8.336,119.96
1757235355690,9.358,106.86
1757235355698,7.356,135.94
1757235355707,9.312,107.39
1757235355714,7.824,127.82
1757235355723,8.338,119.94
1757235355732,8.267,120.96
1757235355740,9.315,107.36
1757235355751,10.150,98.52
1757235355759,8.124,123.10
1757235355768,8.394,119.14
1757235355775,8.037,124.43
1757235355784,8.325,120.12
1757235355793,9.438,105.96
1757235355801,7.584,131.85
1757235355809,8.014,124.79
1757235355817,8.392,119.17
1757235355826,8.245,121.28
1757235355834,8.392,119.16
1757235355843,9.169,109.07
1757235355851,7.564,132.20
1757235355859,8.228,121.54
1757235355868,8.942,111.83
1757235355876,7.896,126.65
1757235355884,8.704,114.89
1757235355894,9.549,104.72
1757235355901,7.363,135.81
1757235355909,8.011,124.83
1757235355918,8.361,119.60
1757235355926,8.723,114.63
1757235355935,9.057,110.41
1757235355944,9.002,111.09
1757235355952,8.145,122.77
1757235355961,8.483,117.88
1757235355969,8.331,120.03
1757235355978,8.955,111.68
1757235355987,9.065,110.31
1757235355998,9.877,101.24
1757235356005,7.476,133.76
1757235356014,9.081,110.12
1757235356022,8.565,116.75
1757235356031,8.417,118.80
1757235356040,9.350,106.96
1757235356048,7.606,131.47
1757235356056,8.636,115.80
1757235356065,8.307,120.38
1757235356073,8.328,120.08
1757235356081,8.328,120.08
1757235356091,9.199,108.70
1757235356098,7.781,128.52
1757235356107,8.060,124.07
1757235356114,8.303,120.43
1757235356123,9.031,110.73
1757235356132,8.134,122.94
1757235356141,9.114,109.72
1757235356149,8.523,117.33
1757235356158,8.246,121.27
1757235356166,8.344,119.85
1757235356174,8.409,118.92
1757235356183,8.317,120.24
1757235356192,9.094,109.97
1757235356201,8.495,117.72
1757235356209,7.925,126.19
1757235356217,8.344,119.85
1757235356224,8.367,119.52
1757235356233,8.517,117.41
1757235356243,9.898,101.03
1757235356251,6.964,143.60
1757235356259,8.338,119.94
1757235356268,8.355,119.69
1757235356275,8.329,120.07
1757235356284,8.465,118.14
1757235356293,9.039,110.63
1757235356301,7.524,132.90
1757235356309,8.459,118.21
1757235356317,8.234,121.45
1757235356326,8.330,120.05
1757235356334,8.264,121.01
1757235356343,9.094,109.97
1757235356351,7.573,132.06
1757235356359,8.315,120.27
1757235356368,8.580,116.55
1757235356376,8.143,122.80
1757235356384,8.694,115.02
1757235356393,9.251,108.10
1757235356401,7.847,127.44
1757235356410,8.432,118.60
1757235356418,8.281,120.76
1757235356427,8.359,119.63
1757235356435,8.321,120.17
1757235356444,9.698,103.12
1757235356452,7.598,131.62
1757235356461,9.678,103.33
1757235356470,8.522,117.35
1757235356479,8.344,119.85
1757235356487,8.298,120.51
1757235356497,9.705,103.04
1757235356504,7.605,131.49
1757235356512,7.926,126.16
1757235356520,8.366,119.53
1757235356529,8.315,120.27
1757235356537,8.468,118.09
1757235356547,9.943,100.57
1757235356554,6.912,144.68
1757235356562,8.198,121.98
1757235356570,8.324,120.13
1757235356579,8.850,113.00
1757235356588,8.322,120.16
1757235356598,9.935,100.66
1757235356605,7.343,136.19
1757235356614,8.784,113.84
1757235356622,8.212,121.77
1757235356632,9.232,108.31
1757235356639,7.882,126.87
1757235356648,9.337,107.10
1757235356657,8.156,122.61
1757235356665,8.069,123.93
1757235356673,8.350,119.75
1757235356681,8.345,119.83
1757235356691,9.468,105.62
1757235356699,7.488,133.55
1757235356708,9.413,106.23
1757235356715,7.388,135.36
1757235356723,8.374,119.42
1757235356732,8.816,113.43
1757235356742,9.256,108.04
1757235356749,7.122,140.42
1757235356758,8.304,120.42
1757235356765,8.409,118.92
1757235356773,8.293,120.59
1757235356782,8.978,111.39
1757235356792,8.736,114.47
1757235356799,7.616,131.31
1757235356807,8.254,121.16
1757235356817,9.114,109.72
1757235356824,8.133,122.96
1757235356833,8.351,119.74
1757235356842,9.354,106.90
1757235356850,7.409,134.98
1757235356858,8.236,121.42
1757235356866,8.438,118.52
1757235356874,8.216,121.72
1757235356883,8.294,120.56
1757235356893,10.392,96.23
1757235356900,6.295,158.86
1757235356908,8.771,114.02
1757235356916,7.932,126.08
1757235356925,8.736,114.47
1757235356933,8.225,121.58
1757235356942,9.287,107.68
1757235356950,7.463,133.99
1757235356958,8.215,121.72
1757235356967,8.358,119.65
1757235356974,8.205,121.87
1757235356983,8.418,118.79
1757235356992,9.320,107.30
1757235357000,7.287,137.24
1757235357008,8.437,118.53
1757235357016,8.270,120.91
1757235357025,8.536,117.15
1757235357033,8.465,118.13
1757235357042,9.163,109.14
1757235357050,7.540,132.63
1757235357059,8.207,121.84
1757235357067,8.396,119.10
1757235357075,8.403,119.01
1757235357084,8.341,119.89
1757235357093,9.711,102.98
1757235357101,7.519,133.00
1757235357109,8.322,120.17
1757235357118,8.737,114.46
1757235357126,8.267,120.97
1757235357134,8.409,118.92
1757235357144,9.643,103.70
1757235357152,8.284,120.72
1757235357160,7.096,140.93
1757235357168,8.846,113.04
1757235357177,8.551,116.94
1757235357185,8.295,120.55
1757235357195,10.184,98.20
1757235357204,8.233,121.47
1757235357211,7.096,140.93
1757235357220,8.804,113.59
1757235357228,8.078,123.80
1757235357236,8.190,122.11
1757235357245,9.126,109.58
1757235357252,7.348,136.08
1757235357262,9.627,103.88
1757235357271,8.321,120.18
1757235357279,8.512,117.49
1757235357287,8.580,116.55
1757235357297,9.424,106.11
1757235357304,7.614,131.34
1757235357313,8.512,117.48
1757235357321,8.142,122.82
1757235357329,8.369,119.49
1757235357338,8.390,119.19
1757235357348,9.841,101.62
1757235357354,6.832,146.37
1757235357363,8.558,116.85
1757235357372,8.486,117.84
1757235357380,8.237,121.41
1757235357388,8.496,117.70
1757235357398,8.993,111.20
1757235357405,7.901,126.57
1757235357413,8.391,119.18
1757235357422,8.306,120.40
1757235357430,8.318,120.22
1757235357438,8.369,119.49
1757235357448,9.032,110.72
1757235357455,7.590,131.75
1757235357463,8.351,119.74
1757235357472,8.387,119.24
1757235357480,8.234,121.45
1757235357489,8.360,119.62
1757235357498,9.196,108.75
1757235357506,7.586,131.82
1757235357513,8.387,119.24
1757235357522,8.222,121.63
1757235357530,8.267,120.96
1757235357539,8.176,122.31
1757235357548,9.371,106.71
1757235357555,7.357,135.93
1757235357564,9.068,110.27
1757235357572,7.809,128.05
1757235357581,9.150,109.29
1757235357590,9.257,108.03
1757235357598,7.420,134.77
1757235357606,8.464,118.15
1757235357615,8.976,111.41
1757235357623,8.293,120.58
1757235357632,8.350,119.76
1757235357641,9.144,109.36
1757235357649,7.585,131.84
1757235357656,8.417,118.81
1757235357665,8.469,118.07
1757235357674,8.334,119.99
1757235357682,8.370,119.47
1757235357691,9.186,108.86
1757235357698,7.450,134.24
1757235357707,8.801,113.63
1757235357716,8.465,118.14
1757235357724,8.317,120.24
1757235357733,8.758,114.18
1757235357742,8.844,113.07
1757235357750,7.537,132.67
1757235357758,8.700,114.95
1757235357767,8.546,117.01
1757235357775,8.339,119.92
1757235357783,8.252,121.19
1757235357793,9.302,107.51
1757235357800,7.632,131.02
1757235357808,8.042,124.35
1757235357816,8.481,117.91
1757235357825,8.614,116.09
1757235357834,8.425,118.69
1757235357843,9.040,110.62
1757235357851,7.692,130.00
1757235357858,8.246,121.27
1757235357867,8.415,118.83
1757235357875,8.117,123.21
1757235357884,8.468,118.09
1757235357893,9.784,102.21
1757235357902,7.976,125.37
1757235357909,8.113,123.26
1757235357918,8.355,119.69
1757235357927,9.236,108.27
1757235357937,9.529,104.95
1757235357947,9.348,106.98
1757235357954,7.567,132.16
1757235357963,9.171,109.04
1757235357971,8.534,117.18
1757235357981,9.504,105.22
1757235357989,8.140,122.85
1757235357999,9.184,108.89
1757235358006,7.566,132.16
1757235358014,8.282,120.75
1757235358023,8.882,112.59
1757235358031,7.900,126.58
1757235358039,8.346,119.82
1757235358049,9.385,106.56
1757235358056,7.551,132.43
1757235358065,8.345,119.83
1757235358074,9.140,109.41
1757235358082,8.678,115.23
1757235358091,9.166,109.10
1757235358099,7.690,130.04
1757235358107,8.100,123.45
1757235358116,8.408,118.93
1757235358124,8.294,120.57
1757235358132,8.551,116.95
1757235358142,9.205,108.63
1757235358150,7.527,132.86
1757235358158,8.280,120.78
1757235358166,8.566,116.74
1757235358174,8.096,123.52
1757235358183,8.364,119.56
1757235358192,9.557,104.64
1757235358200,7.625,131.14
1757235358208,8.200,121.95
1757235358216,8.675,115.27
1757235358225,8.800,113.63
1757235358233,8.135,122.93
1757235358244,10.343,96.68
1757235358251,7.083,141.19
1757235358259,8.352,119.73
1757235358267,8.235,121.43
1757235358276,8.527,117.27
1757235358285,8.744,114.36
1757235358295,10.356,96.57
1757235358303,6.968,143.52
1757235358311,8.390,119.19
1757235358318,8.204,121.89
1757235358328,9.007,111.02
1757235358337,8.684,115.16
1757235358346,9.459,105.72
1757235358354,7.658,130.58
1757235358362,8.390,119.20
1757235358371,8.275,120.85
1757235358379,8.445,118.41
1757235358386,8.241,121.35
1757235358396,9.568,104.51
1757235358404,7.421,134.75
1757235358412,8.317,120.24
1757235358420,8.241,121.35
1757235358429,9.247,108.15
1757235358438,8.536,117.15
1757235358449,10.228,97.77
1757235358454,6.709,149.05
1757235358463,8.308,120.37
1757235358472,8.588,116.44
1757235358480,8.015,124.77
1757235358488,8.312,120.31
1757235358498,9.434,106.00
1757235358506,7.946,125.85
1757235358514,8.253,121.17
1757235358522,7.972,125.44
1757235358531,8.480,117.92
1757235358539,8.369,119.49
1757235358548,9.512,105.14
1757235358556,7.366,135.76
1757235358564,8.284,120.71
1757235358572,8.308,120.37
1757235358581,8.476,117.98
1757235358589,8.356,119.67
1757235358598,9.272,107.86
1757235358606,7.447,134.28
1757235358614,8.456,118.26
1757235358623,9.250,108.10
1757235358632,8.383,119.29
1757235358641,9.429,106.05
1757235358649,7.300,136.98
1757235358657,8.336,119.96
1757235358665,8.260,121.07
1757235358674,8.509,117.52
1757235358682,8.120,123.15
1757235358692,10.484,95.39
1757235358700,7.035,142.14
1757235358709,8.679,115.22
1757235358716,8.197,122.00
1757235358725,9.281,107.75
1757235358734,8.177,122.29
1757235358743,9.206,108.63
1757235358751,7.615,131.32
1757235358759,8.216,121.72
1757235358767,8.287,120.67
1757235358776,8.407,118.94
1757235358784,8.309,120.35
1757235358793,9.244,108.17
1757235358801,8.400,119.05
1757235358810,8.721,114.66
1757235358819,8.346,119.82
1757235358827,8.328,120.08
1757235358836,8.735,114.48
1757235358844,8.797,113.68
1757235358852,7.593,131.70
1757235358861,8.236,121.41
1757235358868,8.319,120.20
1757235358878,9.445,105.88
1757235358886,8.508,117.54
1757235358896,9.951,100.49
1757235358904,8.116,123.21
1757235358913,8.326,120.10
1757235358921,8.349,119.77
1757235358930,8.427,118.66
1757235358938,8.382,119.31
1757235358948,9.147,109.32
1757235358955,7.415,134.86
1757235358964,9.099,109.90
1757235358972,7.968,125.51
1757235358980,8.404,118.99
1757235358988,8.246,121.27
1757235358998,9.320,107.30
1757235359005,7.441,134.40
1757235359013,8.291,120.62
1757235359021,8.283,120.72
1757235359030,8.352,119.73
1757235359038,8.336,119.96
1757235359048,9.252,108.09
1757235359054,7.464,133.99
1757235359064,9.105,109.83
1757235359072,7.780,128.54
1757235359080,8.344,119.85
1757235359089,8.548,116.98
1757235359098,9.144,109.36
1757235359105,7.357,135.92
1757235359114,8.624,115.95
1757235359123,8.978,111.39
1757235359131,8.160,122.54
1757235359140,9.112,109.74
1757235359148,7.598,131.61
1757235359156,8.708,114.84
1757235359164,8.417,118.80
1757235359173,8.831,113.23
1757235359182,8.405,118.98
1757235359191,8.998,111.14
1757235359199,7.938,125.97
1757235359207,7.930,126.11
1757235359216,9.098,109.92
1757235359224,8.575,116.62
1757235359233,8.255,121.14
1757235359243,9.867,101.35
1757235359249,6.842,146.16
1757235359258,8.612,116.12
1757235359266,8.333,120.01
1757235359275,9.097,109.93
1757235359284,8.163,122.51
1757235359293,9.246,108.15
1757235359301,7.559,132.30
1757235359309,8.356,119.68
1757235359317,8.354,119.70
1757235359326,9.044,110.58
1757235359335,8.944,111.81
1757235359345,9.355,106.90
1757235359353,8.943,111.82
1757235359362,8.282,120.75
1757235359371,8.954,111.68
1757235359379,8.613,116.10
1757235359388,8.287,120.67
1757235359397,9.424,106.11
1757235359404,7.336,136.31
1757235359413,8.260,121.06
1757235359421,8.313,120.29
1757235359429,8.334,119.99
1757235359438,8.533,117.20
1757235359447,9.271,107.87
1757235359454,7.882,126.86
1757235359464,8.479,117.94
1757235359472,8.566,116.74
1757235359480,8.293,120.58
1757235359489,8.388,119.22
1757235359498,9.399,106.39
1757235359506,7.376,135.57
1757235359514,8.570,116.69
1757235359523,8.349,119.78
1757235359531,8.270,120.91
1757235359539,8.340,119.91
1757235359549,9.679,103.31
1757235359556,7.018,142.48
1757235359564,8.512,117.48
1757235359573,8.317,120.24
1757235359581,8.343,119.87
1757235359590,9.234,108.30
1757235359598,7.452,134.20
1757235359607,8.903,112.33
1757235359615,8.131,122.98
1757235359623,8.469,118.08
1757235359631,8.320,120.19
1757235359641,9.221,108.45
1757235359648,7.504,133.26
1757235359656,8.328,120.08
1757235359665,8.536,117.15
1757235359673,8.096,123.51
1757235359682,9.204,108.65
1757235359692,9.345,107.01
1757235359699,7.303,136.92
1757235359708,8.335,119.98
1757235359716,8.807,113.55
1757235359725,8.233,121.46
1757235359733,8.343,119.86
1757235359742,9.498,105.29
1757235359750,7.427,134.65
1757235359758,8.330,120.05
1757235359766,8.333,120.01
1757235359775,8.762,114.13
1757235359783,8.177,122.29
1757235359793,9.723,102.85
1757235359801,7.808,128.07
1757235359810,9.472,105.58
1757235359818,7.930,126.10
1757235359827,8.397,119.09
1757235359836,9.522,105.02
1757235359844,9.095,109.95
1757235359851,5.685,175.91
1757235359860,8.705,114.87
1757235359868,7.912,126.39
1757235359876,8.284,120.72
1757235359885,8.891,112.47
1757235359894,9.653,103.59
1757235359902,7.237,138.19
1757235359910,8.309,120.35
1757235359918,8.326,120.11
1757235359927,8.339,119.92
1757235359935,8.366,119.53
1757235359944,9.187,108.85
1757235359952,7.523,132.92
1757235359960,8.321,120.18
1757235359968,8.261,121.05
1757235359977,8.570,116.68
1757235359984,8.116,123.22
1757235359995,9.669,103.42
1757235360001,7.036,142.12
1757235360010,8.302,120.46
1757235360019,9.424,106.11
1757235360027,8.303,120.44
